PlayerId,PlayerName,TeamName,Position,age,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,caughtStealingPercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun
690924,Braxton Fulford,Colorado Rockies,Catcher,26.0,38.0,20.0,32.0,11.0,5.0,2.0,1.0,36.0,7.0,0.0,23.0,2.0,.213,108.0,.267,.324,.591,0.0,1.0,1.000,.000,1.0,455.0,120.0,35.0,16.0,37.0,0.0,3.0,.297,0.63,0.0,108.00
686668,Brenton Doyle,Colorado Rockies,Outfielder,27.0,138.0,129.0,124.0,57.0,23.0,2.0,15.0,138.0,30.0,0.0,117.0,0.0,.233,502.0,.274,.376,.650,2.0,18.0,.900,.100,14.0,1957.0,538.0,189.0,57.0,194.0,2.0,4.0,.289,1.04,0.0,33.47
691011,Drew Romo,Colorado Rockies,Catcher,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,.000,3.0,.000,.000,.000,0.0,0.0,.---,.---,0.0,12.0,3.0,0.0,0.0,2.0,0.0,0.0,.---,-.--,0.0,-.--
678662,Ezequiel Tovar,Colorado Rockies,Shortstop,23.0,95.0,76.0,103.0,44.0,18.0,4.0,9.0,98.0,21.0,0.0,91.0,1.0,.253,360.0,.294,.400,.694,3.0,5.0,.625,.375,2.0,1469.0,390.0,144.0,33.0,118.0,6.0,2.0,.322,0.74,0.0,40.00
696100,Hunter Goodman,Colorado Rockies,Catcher,25.0,144.0,100.0,140.0,73.0,28.0,5.0,31.0,152.0,33.0,0.0,150.0,4.0,.278,540.0,.323,.520,.843,2.0,1.0,.333,.667,16.0,2149.0,579.0,281.0,91.0,205.0,0.0,2.0,.331,0.71,0.0,17.42
687597,Jordan Beck,Colorado Rockies,Outfielder,24.0,148.0,108.0,119.0,62.0,27.0,5.0,16.0,174.0,43.0,0.0,139.0,4.0,.258,539.0,.317,.416,.733,8.0,19.0,.704,.296,9.0,2336.0,588.0,224.0,53.0,193.0,0.0,1.0,.351,0.91,1.0,33.69
571657,Kyle Farmer,Colorado Rockies,Second Base,34.0,97.0,73.0,77.0,24.0,14.0,0.0,8.0,66.0,17.0,0.0,63.0,4.0,.227,277.0,.280,.365,.645,1.0,0.0,.000,1.000,9.0,1101.0,300.0,101.0,31.0,107.0,0.0,2.0,.268,0.95,0.0,34.62
691720,Kyle Karros,Colorado Rockies,Third Base,22.0,43.0,33.0,34.0,20.0,4.0,0.0,1.0,41.0,15.0,0.0,31.0,2.0,.226,137.0,.308,.277,.585,0.0,0.0,.---,.---,5.0,635.0,156.0,38.0,9.0,56.0,0.0,2.0,.309,0.97,0.0,137.00
669911,Michael Toglia,Colorado Rockies,First Base,26.0,88.0,53.0,65.0,22.0,15.0,1.0,11.0,132.0,28.0,2.0,58.0,1.0,.190,306.0,.258,.353,.611,0.0,3.0,1.000,.000,7.0,1354.0,337.0,108.0,32.0,123.0,0.0,2.0,.285,0.82,0.0,27.82
666160,Mickey Moniak,Colorado Rockies,Outfielder,27.0,135.0,81.0,129.0,62.0,20.0,8.0,24.0,110.0,22.0,1.0,117.0,2.0,.270,434.0,.306,.518,.824,3.0,9.0,.750,.250,4.0,1598.0,461.0,225.0,68.0,155.0,0.0,3.0,.307,0.63,0.0,18.08
690022,Ryan Ritter,Colorado Rockies,Shortstop,24.0,60.0,54.0,32.0,22.0,9.0,3.0,1.0,61.0,10.0,0.0,45.0,5.0,.241,187.0,.296,.337,.633,1.0,3.0,.750,.250,7.0,773.0,207.0,63.0,18.0,85.0,4.0,1.0,.349,1.69,0.0,187.00
671289,Tyler Freeman,Colorado Rockies,Outfielder,26.0,110.0,133.0,93.0,50.0,20.0,2.0,2.0,51.0,34.0,0.0,106.0,11.0,.281,377.0,.354,.361,.715,9.0,18.0,.667,.333,10.0,1646.0,428.0,136.0,31.0,120.0,2.0,4.0,.317,1.43,0.0,188.50
682653,Warming Bernabel,Colorado Rockies,Third Base,23.0,40.0,34.0,45.0,15.0,8.0,1.0,4.0,25.0,7.0,0.0,35.0,0.0,.252,139.0,.288,.410,.698,1.0,1.0,.500,.500,2.0,520.0,146.0,57.0,14.0,57.0,0.0,0.0,.282,0.76,0.0,34.75
692585,Yanquiel Fernández,Colorado Rockies,Outfielder,22.0,52.0,36.0,28.0,13.0,5.0,0.0,4.0,44.0,8.0,0.0,31.0,0.0,.225,138.0,.265,.348,.613,0.0,0.0,.---,.---,4.0,608.0,147.0,48.0,11.0,55.0,0.0,1.0,.297,1.29,0.0,34.50
691728,Zac Veen,Colorado Rockies,Outfielder,23.0,12.0,7.0,9.0,1.0,1.0,0.0,1.0,14.0,2.0,0.0,4.0,1.0,.118,34.0,.189,.235,.424,1.0,1.0,.500,.500,0.0,140.0,37.0,8.0,2.0,14.0,0.0,0.0,.158,0.78,0.0,34.00
628451,Andy Ibáñez,Detroit Tigers,Third Base,32.0,91.0,47.0,62.0,24.0,8.0,0.0,4.0,26.0,12.0,0.0,42.0,4.0,.239,176.0,.301,.352,.653,1.0,4.0,.800,.200,6.0,716.0,193.0,62.0,21.0,86.0,0.0,1.0,.259,0.76,0.0,44.00
690993,Colt Keith,Detroit Tigers,Second Base,23.0,137.0,87.0,123.0,65.0,22.0,2.0,13.0,102.0,48.0,1.0,106.0,2.0,.256,414.0,.333,.413,.746,1.0,1.0,.500,.500,7.0,1826.0,468.0,171.0,45.0,155.0,0.0,4.0,.307,0.71,0.0,31.85
693307,Dillon Dingler,Detroit Tigers,Catcher,26.0,126.0,91.0,114.0,54.0,21.0,2.0,13.0,110.0,23.0,2.0,121.0,9.0,.278,435.0,.327,.425,.752,0.0,0.0,.---,.---,5.0,1793.0,469.0,185.0,57.0,185.0,0.0,1.0,.345,0.80,1.0,33.46
690291,Jace Jung,Detroit Tigers,Third Base,24.0,21.0,14.0,12.0,8.0,0.0,0.0,0.0,16.0,7.0,0.0,5.0,1.0,.106,47.0,.236,.106,.342,0.0,0.0,.---,.---,2.0,222.0,55.0,5.0,3.0,15.0,0.0,0.0,.161,1.17,0.0,-.--
663330,Jahmai Jones,Detroit Tigers,Outfielder,27.0,72.0,21.0,39.0,21.0,11.0,1.0,7.0,32.0,18.0,1.0,37.0,3.0,.287,129.0,.387,.550,.937,0.0,2.0,1.000,.000,3.0,595.0,150.0,71.0,23.0,42.0,0.0,0.0,.333,0.54,0.0,18.43
668670,Jake Rogers,Detroit Tigers,Catcher,30.0,49.0,34.0,30.0,14.0,5.0,2.0,3.0,39.0,15.0,0.0,23.0,1.0,.187,123.0,.277,.333,.610,0.0,0.0,.---,.---,3.0,570.0,142.0,41.0,19.0,46.0,1.0,2.0,.241,1.13,0.0,41.00
595879,Javier Báez,Detroit Tigers,Outfielder,32.0,126.0,99.0,105.0,55.0,17.0,3.0,12.0,109.0,10.0,0.0,107.0,6.0,.257,417.0,.282,.398,.680,1.0,5.0,.833,.167,8.0,1543.0,437.0,166.0,57.0,177.0,0.0,3.0,.318,0.94,1.0,34.75
669234,Justyn-Henry Malloy,Detroit Tigers,Outfielder,25.0,52.0,18.0,33.0,15.0,6.0,0.0,1.0,32.0,20.0,0.0,23.0,1.0,.221,104.0,.346,.308,.654,0.0,0.0,.---,.---,1.0,550.0,127.0,32.0,17.0,37.0,0.0,2.0,.301,0.55,0.0,104.00
681481,Kerry Carpenter,Detroit Tigers,Outfielder,27.0,130.0,84.0,136.0,66.0,18.0,5.0,26.0,106.0,18.0,0.0,109.0,7.0,.252,433.0,.291,.497,.788,1.0,1.0,.500,.500,3.0,1736.0,464.0,215.0,62.0,180.0,0.0,2.0,.274,0.62,4.0,16.65
663837,Matt Vierling,Detroit Tigers,Outfielder,28.0,31.0,16.0,29.0,6.0,3.0,0.0,1.0,24.0,7.0,0.0,21.0,3.0,.239,88.0,.310,.307,.617,0.0,2.0,1.000,.000,1.0,436.0,100.0,27.0,11.0,26.0,0.0,2.0,.308,0.55,0.0,88.00
678009,Parker Meadows,Detroit Tigers,Outfielder,25.0,58.0,48.0,47.0,22.0,6.0,2.0,4.0,56.0,21.0,0.0,41.0,0.0,.215,191.0,.291,.330,.621,0.0,4.0,1.000,.000,0.0,858.0,213.0,63.0,16.0,65.0,0.0,1.0,.280,1.02,0.0,47.75
682985,Riley Greene,Detroit Tigers,Outfielder,24.0,157.0,118.0,131.0,84.0,31.0,1.0,36.0,201.0,46.0,1.0,155.0,4.0,.258,600.0,.313,.493,.806,1.0,2.0,.667,.333,14.0,2706.0,655.0,296.0,111.0,285.0,0.0,5.0,.323,0.90,0.0,16.67
679529,Spencer Torkelson,Detroit Tigers,First Base,25.0,155.0,88.0,176.0,82.0,27.0,1.0,31.0,169.0,72.0,6.0,135.0,9.0,.240,563.0,.333,.456,.789,1.0,2.0,.667,.333,12.0,2634.0,649.0,257.0,78.0,230.0,0.0,5.0,.283,0.50,0.0,18.16
700242,Trey Sweeney,Detroit Tigers,Shortstop,25.0,118.0,73.0,77.0,36.0,6.0,2.0,6.0,92.0,26.0,0.0,58.0,0.0,.196,296.0,.258,.291,.549,1.0,3.0,.750,.250,2.0,1192.0,326.0,86.0,32.0,135.0,0.0,4.0,.257,0.95,0.0,49.33
672761,Wenceel Pérez,Detroit Tigers,Outfielder,25.0,100.0,66.0,112.0,47.0,17.0,4.0,13.0,87.0,31.0,0.0,84.0,3.0,.244,344.0,.308,.430,.738,3.0,8.0,.727,.273,5.0,1534.0,383.0,148.0,43.0,170.0,0.0,5.0,.285,0.59,0.0,26.46
656716,Zach McKinstry,Detroit Tigers,Third Base,30.0,144.0,116.0,114.0,68.0,23.0,11.0,12.0,111.0,46.0,1.0,117.0,7.0,.259,452.0,.333,.438,.771,5.0,19.0,.792,.208,6.0,2035.0,511.0,198.0,49.0,203.0,1.0,5.0,.314,1.02,0.0,37.67
694728,Brice Matthews,Houston Astros,Shortstop,23.0,13.0,7.0,10.0,6.0,0.0,0.0,4.0,20.0,2.0,0.0,7.0,1.0,.167,42.0,.222,.452,.674,0.0,1.0,1.000,.000,0.0,179.0,47.0,19.0,9.0,19.0,2.0,0.0,.167,0.70,0.0,10.50
701358,Cam Smith,Houston Astros,Outfielder,22.0,134.0,104.0,98.0,55.0,21.0,3.0,9.0,137.0,43.0,0.0,104.0,7.0,.236,441.0,.312,.358,.670,1.0,8.0,.889,.111,11.0,2024.0,493.0,158.0,51.0,200.0,0.0,2.0,.320,1.06,0.0,49.00
621043,Carlos Correa,Houston Astros,Shortstop,,144.0,153.0,124.0,63.0,29.0,0.0,13.0,113.0,45.0,0.0,148.0,1.0,.276,537.0,.332,.402,.734,0.0,0.0,.---,.---,19.0,2311.0,584.0,216.0,52.0,252.0,0.0,1.0,.328,1.23,0.0,41.31
663967,César Salazar,Houston Astros,Catcher,29.0,11.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,.231,13.0,.375,.231,.606,0.0,0.0,.---,.---,1.0,48.0,16.0,3.0,1.0,9.0,0.0,0.0,.273,1.00,0.0,-.--
676801,Chas McCormick,Houston Astros,Outfielder,30.0,66.0,24.0,30.0,13.0,5.0,0.0,1.0,31.0,9.0,0.0,21.0,1.0,.210,100.0,.279,.290,.569,3.0,2.0,.400,.600,1.0,433.0,116.0,29.0,5.0,44.0,5.0,1.0,.290,0.80,0.0,100.00
572233,Christian Walker,Houston Astros,First Base,34.0,154.0,111.0,162.0,72.0,24.0,1.0,27.0,177.0,40.0,1.0,139.0,11.0,.238,585.0,.297,.421,.718,1.0,2.0,.667,.333,10.0,2513.0,640.0,246.0,88.0,284.0,0.0,4.0,.291,0.69,0.0,21.67
670623,Isaac Paredes,Houston Astros,Third Base,26.0,102.0,73.0,135.0,53.0,15.0,1.0,20.0,76.0,50.0,0.0,96.0,8.0,.254,378.0,.352,.458,.810,1.0,0.0,.000,1.000,10.0,1943.0,438.0,173.0,53.0,158.0,0.0,2.0,.268,0.54,0.0,18.90
689200,Jacob Melton,Houston Astros,Outfielder,24.0,32.0,26.0,4.0,7.0,0.0,1.0,0.0,29.0,6.0,0.0,11.0,1.0,.157,70.0,.234,.186,.420,2.0,7.0,.778,.222,2.0,334.0,78.0,13.0,7.0,27.0,0.0,0.0,.268,6.50,1.0,-.--
676694,Jake Meyers,Houston Astros,Outfielder,29.0,104.0,94.0,86.0,53.0,15.0,2.0,3.0,67.0,31.0,0.0,100.0,3.0,.292,343.0,.354,.373,.727,5.0,16.0,.762,.238,9.0,1340.0,381.0,128.0,24.0,133.0,2.0,2.0,.353,1.09,0.0,114.33
665161,Jeremy Peña,Houston Astros,Shortstop,27.0,125.0,137.0,116.0,68.0,30.0,2.0,17.0,93.0,35.0,2.0,150.0,12.0,.304,493.0,.363,.477,.840,2.0,20.0,.909,.091,9.0,1779.0,543.0,235.0,62.0,143.0,1.0,2.0,.345,1.18,0.0,29.00
660821,Jesús Sánchez,Houston Astros,Outfielder,,134.0,121.0,115.0,61.0,21.0,4.0,14.0,110.0,42.0,1.0,107.0,2.0,.237,451.0,.304,.395,.699,3.0,13.0,.813,.188,10.0,1936.0,497.0,178.0,48.0,196.0,0.0,2.0,.283,1.05,0.0,32.21
514888,Jose Altuve,Houston Astros,Outfielder,35.0,155.0,149.0,181.0,80.0,24.0,1.0,26.0,109.0,55.0,5.0,156.0,4.0,.265,588.0,.329,.442,.771,6.0,10.0,.625,.375,20.0,2314.0,654.0,260.0,77.0,271.0,1.0,6.0,.283,0.82,0.0,22.62
685744,Kenedy Corona,Houston Astros,Outfielder,25.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,.000,2.0,.500,.000,.500,0.0,0.0,.---,.---,0.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,.000,1.00,0.0,-.--
643289,Mauricio Dubón,Houston Astros,Second Base,30.0,133.0,110.0,132.0,43.0,21.0,0.0,7.0,42.0,24.0,0.0,89.0,1.0,.241,369.0,.289,.355,.644,0.0,3.0,1.000,.000,12.0,1346.0,398.0,131.0,33.0,175.0,3.0,1.0,.255,0.83,0.0,52.71
602104,Ramón Urías,Houston Astros,Third Base,,112.0,88.0,101.0,33.0,17.0,0.0,11.0,88.0,27.0,0.0,85.0,2.0,.241,352.0,.292,.384,.676,0.0,3.0,1.000,.000,6.0,1509.0,391.0,135.0,44.0,155.0,0.0,10.0,.281,0.87,0.0,32.00
694376,Shay Whitcomb,Houston Astros,Outfielder,26.0,20.0,10.0,8.0,4.0,0.0,0.0,1.0,10.0,0.0,0.0,4.0,0.0,.125,32.0,.125,.219,.344,0.0,0.0,.---,.---,0.0,138.0,32.0,7.0,1.0,18.0,0.0,0.0,.143,1.25,0.0,32.00
666211,Taylor Trammell,Houston Astros,Outfielder,27.0,52.0,26.0,28.0,15.0,7.0,0.0,3.0,41.0,17.0,0.0,23.0,0.0,.197,117.0,.296,.333,.629,2.0,3.0,.600,.400,0.0,552.0,135.0,39.0,12.0,46.0,0.0,1.0,.270,0.93,0.0,39.00
673237,Yainer Diaz,Houston Astros,Catcher,26.0,143.0,162.0,149.0,56.0,25.0,1.0,20.0,95.0,20.0,2.0,139.0,2.0,.256,542.0,.284,.417,.701,1.0,1.0,.500,.500,13.0,1871.0,567.0,226.0,70.0,251.0,0.0,3.0,.277,1.09,0.0,27.10
670541,Yordan Alvarez,Houston Astros,Outfielder,28.0,48.0,34.0,59.0,17.0,8.0,0.0,6.0,33.0,28.0,5.0,45.0,0.0,.273,165.0,.367,.430,.797,1.0,1.0,.500,.500,1.0,803.0,199.0,71.0,27.0,52.0,0.0,6.0,.295,0.58,0.0,27.50
805904,Zach Cole,Houston Astros,Outfielder,24.0,15.0,8.0,7.0,9.0,2.0,0.0,4.0,20.0,5.0,0.0,12.0,0.0,.255,47.0,.327,.553,.880,0.0,3.0,1.000,.000,0.0,224.0,52.0,26.0,11.0,16.0,0.0,0.0,.348,1.14,0.0,11.75
677951,Bobby Witt Jr.,Kansas City Royals,Shortstop,25.0,157.0,124.0,197.0,99.0,47.0,6.0,23.0,125.0,49.0,8.0,184.0,8.0,.295,623.0,.351,.501,.852,9.0,38.0,.809,.191,7.0,2511.0,687.0,312.0,88.0,235.0,0.0,7.0,.334,0.63,0.0,27.09
695600,Carter Jensen,Kansas City Royals,Catcher,21.0,20.0,17.0,13.0,12.0,6.0,0.0,3.0,12.0,9.0,0.0,18.0,0.0,.300,60.0,.391,.550,.941,0.0,0.0,.---,.---,1.0,293.0,69.0,33.0,13.0,26.0,0.0,0.0,.333,1.31,0.0,20.00
680118,Dairon Blanco,Kansas City Royals,Outfielder,32.0,9.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,.167,6.0,.167,.333,.500,2.0,3.0,.600,.400,0.0,32.0,8.0,2.0,1.0,3.0,2.0,0.0,.250,1.50,0.0,-.--
671221,Drew Waters,Kansas City Royals,Outfielder,26.0,71.0,51.0,45.0,21.0,6.0,3.0,1.0,60.0,11.0,0.0,50.0,2.0,.243,206.0,.288,.316,.604,3.0,5.0,.625,.375,2.0,795.0,219.0,65.0,14.0,93.0,0.0,0.0,.338,1.13,0.0,206.00
695506,Jac Caglianone,Kansas City Royals,Outfielder,22.0,62.0,67.0,58.0,19.0,6.0,1.0,7.0,52.0,18.0,0.0,33.0,4.0,.157,210.0,.237,.295,.532,0.0,1.0,1.000,.000,4.0,858.0,232.0,62.0,18.0,88.0,0.0,0.0,.172,1.16,0.0,30.00
670231,John Rave,Kansas City Royals,Outfielder,27.0,72.0,48.0,32.0,18.0,5.0,0.0,4.0,46.0,18.0,0.0,30.0,1.0,.196,153.0,.283,.307,.590,2.0,7.0,.778,.222,1.0,749.0,175.0,47.0,14.0,68.0,2.0,1.0,.250,1.50,0.0,38.25
663697,Jonathan India,Kansas City Royals,Second Base,28.0,136.0,114.0,164.0,63.0,29.0,0.0,9.0,106.0,54.0,0.0,116.0,13.0,.233,497.0,.323,.346,.669,4.0,0.0,.000,1.000,9.0,2359.0,567.0,172.0,45.0,153.0,1.0,2.0,.279,0.70,0.0,55.22
664728,Kyle Isbel,Kansas City Royals,Outfielder,28.0,135.0,119.0,97.0,42.0,16.0,4.0,4.0,74.0,23.0,0.0,94.0,2.0,.255,368.0,.301,.353,.654,5.0,4.0,.444,.556,7.0,1470.0,409.0,130.0,33.0,151.0,13.0,3.0,.307,1.23,0.0,92.00
669004,MJ Melendez,Kansas City Royals,Outfielder,26.0,23.0,11.0,21.0,5.0,2.0,0.0,1.0,23.0,3.0,0.0,5.0,2.0,.083,60.0,.154,.167,.321,0.0,0.0,.---,.---,0.0,255.0,65.0,10.0,1.0,23.0,0.0,0.0,.111,0.52,0.0,60.00
672580,Maikel Garcia,Kansas City Royals,Third Base,25.0,160.0,168.0,181.0,81.0,39.0,5.0,16.0,84.0,62.0,0.0,170.0,1.0,.286,595.0,.351,.449,.800,9.0,23.0,.719,.281,14.0,2519.0,666.0,267.0,74.0,247.0,3.0,5.0,.308,0.93,0.0,37.19
686681,Michael Massey,Kansas City Royals,Second Base,27.0,77.0,48.0,112.0,20.0,9.0,0.0,3.0,43.0,9.0,0.0,64.0,1.0,.244,262.0,.268,.313,.581,1.0,2.0,.667,.333,3.0,1013.0,277.0,82.0,20.0,112.0,1.0,4.0,.277,0.43,0.0,87.33
679845,Nick Loftin,Kansas City Royals,Outfielder,26.0,67.0,48.0,61.0,17.0,9.0,2.0,4.0,27.0,14.0,0.0,35.0,3.0,.208,168.0,.278,.357,.635,1.0,1.0,.500,.500,7.0,676.0,188.0,60.0,20.0,58.0,1.0,2.0,.223,0.79,0.0,42.00
521692,Salvador Perez,Kansas City Royals,Catcher,35.0,155.0,145.0,187.0,54.0,35.0,0.0,30.0,125.0,28.0,5.0,141.0,12.0,.236,597.0,.284,.446,.730,0.0,0.0,.---,.---,14.0,2267.0,641.0,266.0,100.0,253.0,0.0,1.0,.251,0.78,3.0,19.90
686475,Tyler Tolbert,Kansas City Royals,Second Base,27.0,64.0,10.0,18.0,19.0,2.0,0.0,1.0,11.0,1.0,0.0,14.0,3.0,.280,50.0,.321,.380,.701,2.0,21.0,.913,.087,1.0,189.0,57.0,19.0,6.0,27.0,1.0,2.0,.325,0.56,0.0,50.00
686469,Vinnie Pasquantino,Kansas City Royals,First Base,27.0,160.0,153.0,202.0,72.0,33.0,1.0,32.0,107.0,49.0,5.0,164.0,7.0,.264,621.0,.323,.475,.798,0.0,1.0,1.000,.000,14.0,2572.0,682.0,295.0,113.0,289.0,0.0,5.0,.271,0.76,0.0,19.41
669743,Alex Call,Los Angeles Dodgers,Outfielder,,110.0,80.0,73.0,43.0,13.0,2.0,5.0,55.0,36.0,0.0,72.0,6.0,.267,270.0,.361,.385,.746,1.0,2.0,.667,.333,6.0,1314.0,322.0,104.0,31.0,120.0,6.0,4.0,.313,1.10,0.0,54.00
690976,Alex Freeland,Los Angeles Dodgers,Shortstop,23.0,29.0,13.0,21.0,10.0,2.0,1.0,2.0,35.0,11.0,0.0,16.0,1.0,.190,84.0,.292,.310,.602,0.0,1.0,1.000,.000,3.0,429.0,97.0,26.0,6.0,41.0,1.0,0.0,.298,0.62,0.0,42.00
681624,Andy Pages,Los Angeles Dodgers,Outfielder,24.0,156.0,117.0,177.0,74.0,27.0,1.0,27.0,135.0,29.0,0.0,158.0,8.0,.272,581.0,.313,.461,.774,7.0,14.0,.667,.333,9.0,2365.0,624.0,268.0,86.0,238.0,0.0,6.0,.308,0.66,0.0,21.52
666163,Ben Rortvedt,Los Angeles Dodgers,Catcher,,44.0,42.0,33.0,9.0,3.0,0.0,1.0,23.0,11.0,0.0,17.0,2.0,.152,112.0,.240,.205,.445,0.0,0.0,.---,.---,1.0,517.0,128.0,23.0,10.0,49.0,3.0,0.0,.182,1.27,0.0,112.00
687221,Dalton Rushing,Los Angeles Dodgers,Catcher,24.0,53.0,22.0,35.0,15.0,5.0,0.0,4.0,58.0,10.0,0.0,29.0,1.0,.204,142.0,.258,.324,.582,0.0,0.0,.---,.---,1.0,600.0,155.0,46.0,24.0,75.0,0.0,2.0,.305,0.63,0.0,35.50
665923,Esteury Ruiz,Los Angeles Dodgers,Outfielder,26.0,19.0,5.0,4.0,2.0,0.0,0.0,1.0,8.0,2.0,0.0,4.0,0.0,.190,21.0,.261,.333,.594,0.0,4.0,1.000,.000,0.0,88.0,23.0,7.0,2.0,10.0,0.0,0.0,.250,1.25,0.0,21.00
518692,Freddie Freeman,Los Angeles Dodgers,First Base,35.0,147.0,128.0,141.0,81.0,39.0,2.0,24.0,128.0,60.0,7.0,164.0,6.0,.295,556.0,.367,.502,.869,2.0,6.0,.750,.250,13.0,2382.0,627.0,279.0,90.0,220.0,0.0,5.0,.342,0.91,0.0,23.17
808975,Hyeseong Kim,Los Angeles Dodgers,Second Base,26.0,71.0,38.0,27.0,19.0,6.0,1.0,3.0,52.0,7.0,0.0,45.0,1.0,.280,161.0,.314,.385,.699,1.0,13.0,.929,.071,0.0,660.0,170.0,62.0,17.0,59.0,1.0,0.0,.396,1.41,0.0,53.67
681909,Justin Dean,Los Angeles Dodgers,Outfielder,28.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,.000,2.0,.000,.000,.000,0.0,1.0,1.000,.000,0.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,.000,1.00,0.0,-.--
571970,Max Muncy,Los Angeles Dodgers,Third Base,34.0,100.0,61.0,98.0,48.0,10.0,2.0,19.0,83.0,64.0,2.0,76.0,6.0,.243,313.0,.376,.470,.846,0.0,4.0,1.000,.000,4.0,1650.0,388.0,147.0,67.0,146.0,0.0,5.0,.264,0.62,0.0,16.47
605141,Mookie Betts,Los Angeles Dodgers,Shortstop,32.0,150.0,136.0,243.0,95.0,23.0,2.0,20.0,68.0,61.0,2.0,152.0,3.0,.258,589.0,.326,.406,.732,2.0,8.0,.800,.200,15.0,2460.0,663.0,239.0,82.0,235.0,0.0,10.0,.258,0.56,0.0,29.45
660271,Shohei Ohtani,Los Angeles Dodgers,Two-Way Player,30.0,158.0,120.0,134.0,146.0,25.0,9.0,55.0,187.0,109.0,20.0,172.0,3.0,.282,611.0,.392,.622,1.014,6.0,20.0,.769,.231,9.0,2865.0,727.0,380.0,102.0,188.0,0.0,2.0,.315,0.90,2.0,11.11
606192,Teoscar Hernández,Los Angeles Dodgers,Outfielder,32.0,134.0,136.0,120.0,65.0,29.0,1.0,25.0,134.0,26.0,0.0,126.0,3.0,.247,511.0,.284,.454,.738,2.0,5.0,.714,.286,13.0,2139.0,546.0,232.0,89.0,244.0,0.0,5.0,.283,1.13,1.0,20.44
669242,Tommy Edman,Los Angeles Dodgers,Second Base,30.0,97.0,110.0,103.0,49.0,13.0,1.0,13.0,61.0,19.0,0.0,78.0,6.0,.225,346.0,.274,.382,.656,1.0,3.0,.750,.250,4.0,1338.0,377.0,132.0,49.0,138.0,1.0,5.0,.235,1.07,0.0,26.62
669257,Will Smith,Los Angeles Dodgers,Catcher,30.0,110.0,57.0,114.0,64.0,20.0,1.0,17.0,89.0,64.0,1.0,107.0,5.0,.296,362.0,.404,.497,.901,3.0,2.0,.400,.600,7.0,1926.0,436.0,180.0,61.0,147.0,0.0,5.0,.345,0.50,0.0,21.29
665953,Andrés Chaparro,Washington Nationals,First Base,26.0,34.0,15.0,18.0,4.0,2.0,0.0,1.0,22.0,5.0,0.0,12.0,1.0,.182,66.0,.247,.258,.505,0.0,0.0,.---,.---,0.0,282.0,73.0,17.0,5.0,24.0,0.0,1.0,.250,0.83,0.0,66.00
691781,Brady House,Washington Nationals,Third Base,22.0,73.0,66.0,61.0,26.0,11.0,0.0,4.0,78.0,8.0,0.0,61.0,0.0,.234,261.0,.252,.322,.574,3.0,5.0,.625,.375,11.0,969.0,274.0,84.0,29.0,111.0,0.0,5.0,.310,1.08,0.0,65.25
682928,CJ Abrams,Washington Nationals,Shortstop,24.0,144.0,141.0,169.0,92.0,35.0,5.0,19.0,125.0,37.0,1.0,149.0,14.0,.257,580.0,.315,.433,.748,3.0,31.0,.912,.088,5.0,2320.0,635.0,251.0,60.0,191.0,1.0,3.0,.296,0.83,0.0,30.53
695734,Daylen Lile,Washington Nationals,Outfielder,22.0,91.0,73.0,100.0,51.0,15.0,11.0,9.0,56.0,21.0,0.0,96.0,4.0,.299,321.0,.347,.498,.845,6.0,8.0,.571,.429,5.0,1306.0,351.0,160.0,41.0,138.0,1.0,3.0,.336,0.73,1.0,35.67
686611,Dylan Crews,Washington Nationals,Outfielder,23.0,85.0,80.0,76.0,43.0,8.0,2.0,10.0,76.0,24.0,0.0,61.0,5.0,.208,293.0,.280,.352,.632,5.0,17.0,.773,.227,4.0,1150.0,322.0,103.0,27.0,127.0,0.0,0.0,.246,1.05,0.0,29.30
696285,Jacob Young,Washington Nationals,Outfielder,25.0,120.0,115.0,79.0,34.0,10.0,1.0,2.0,65.0,27.0,0.0,75.0,3.0,.231,324.0,.296,.287,.583,11.0,15.0,.577,.423,7.0,1367.0,364.0,93.0,31.0,135.0,9.0,1.0,.283,1.46,0.0,162.00
695578,James Wood,Washington Nationals,Outfielder,22.0,157.0,143.0,84.0,87.0,38.0,0.0,31.0,221.0,85.0,8.0,153.0,3.0,.256,598.0,.350,.475,.825,7.0,15.0,.682,.318,12.0,2887.0,689.0,284.0,94.0,212.0,0.0,3.0,.350,1.70,0.0,19.29
